drug_a,drug_b,total_reports,serious_reports,serious_rate,lift,risk_score
NITROFURANTOIN,PROMETHAZINE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
NITROFURANTOIN,SIMVASTATIN,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
NITROGLYCERIN,PREDNISONE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
NORVASC,PANTOPRAZOLE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
OMEPRAZOLE,TORSEMIDE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
ORKAMBI,SODIUM CHLORIDE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
OXYCODONE,SPIRONOLACTONE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
PRAVASTATIN,SPIRONOLACTONE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
PREDNISONE,TEMAZEPAM,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
PRILOSEC,TRIAMCINOLONE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
PRILOSEC,VITAMIN C,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
PROTONIX,SUCRALFATE,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
TRAZODONE,TUMS,21,20,0.9523809523809523,1.0459259669978167,20.918519339956333
AMBIEN,IBUPROFEN,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
ASPIRIN,CLARITIN,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
ASPIRIN,VITAMIN D2,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
CARVEDILOL,FOLIC ACID,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
CEPHALEXIN,VITAMIN B12,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
CLONAZEPAM,DULOXETINE,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
CRESTOR,VITAMIN D3,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
DICLOFENAC,HYDROXYCHLOROQUINE,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
GABAPENTIN,MAGNESIUM OXIDE,28,23,0.8214285714285714,0.902111146535617,20.74855637031919
ASPIRIN,MULTIVITAMINS,36,26,0.7222222222222222,0.7931605249733444,20.62217364930696
CALCIUM,VITAMIN B12,36,26,0.7222222222222222,0.7931605249733444,20.62217364930696
MELATONIN,VITAMIN D3,36,26,0.7222222222222222,0.7931605249733444,20.62217364930696
ACETAMINOPHEN,LORATADINE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
ASPIRIN,HYDROCORTISONE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
AZITHROMYCIN ANHYDROUS,METOPROLOL SUCCINATE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
BUMETANIDE,GABAPENTIN,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
CARISOPRODOL,GABAPENTIN,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
CLOTRIMAZOLE,PREDNISONE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
CYANOCOBALAMIN,SIMVASTATIN,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
DICLOFENAC,OXYCODONE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
FERROUS SULFATE,LEVOTHYROXINE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
FLUCONAZOLE,LYRICA,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
GABAPENTIN,HYDROXYCHLOROQUINE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
HYDROCODONE BITARTRATE AND ACETAMINOPHEN,LORAZEPAM,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
LISINOPRIL,VICTOZA,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
LORATADINE,PANTOPRAZOLE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
NORCO,PREDNISONE,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
PROAIR HFA,SPIRIVA,26,22,0.8461538461538461,0.9292649937557527,20.443829862626558
ACETAMINOPHEN,FLUTICASONE,31,24,0.7741935483870968,0.8502365925272576,20.40567822065418
ACTOS,GLIPIZIDE,31,24,0.7741935483870968,0.8502365925272576,20.40567822065418
ALBUTEROL /00139501/,PULMOZYME,31,24,0.7741935483870968,0.8502365925272576,20.40567822065418
CLONAZEPAM,VITAMIN D3,31,24,0.7741935483870968,0.8502365925272576,20.40567822065418
CYMBALTA,DICLOFENAC,31,24,0.7741935483870968,0.8502365925272576,20.40567822065418
DEXAMETHASONE,HYDROCHLOROTHIAZIDE,31,24,0.7741935483870968,0.8502365925272576,20.40567822065418
FISH OIL,PREDNISONE,31,24,0.7741935483870968,0.8502365925272576,20.40567822065418
GABAPENTIN,OXYBUTYNIN,31,24,0.7741935483870968,0.8502365925272576,20.40567822065418
ALBUTEROL SULFATE,GABAPENTIN,34,25,0.7352941176470589,0.8075163715791969,20.187909289479926
DEXAMETHASONE,TYLENOL,34,25,0.7352941176470589,0.8075163715791969,20.187909289479926
NAPROXEN,SYNTHROID,34,25,0.7352941176470589,0.8075163715791969,20.187909289479926
ACETAMINOPHEN,REVLIMID,24,21,0.875,0.9609444821792442,20.179834125764128
ACETAMINOPHEN,RITUXIMAB,24,21,0.875,0.9609444821792442,20.179834125764128
ALBUTEROL SULFATE,FUROSEMIDE,24,21,0.875,0.9609444821792442,20.179834125764128
ALLOPURINOL,MELOXICAM,24,21,0.875,0.9609444821792442,20.179834125764128
AMLODIPINE BESYLATE,METHYLPREDNISOLONE,24,21,0.875,0.9609444821792442,20.179834125764128
ATORVASTATIN,BENADRYL,24,21,0.875,0.9609444821792442,20.179834125764128
AZITHROMYCIN ANHYDROUS,BUPROPION,24,21,0.875,0.9609444821792442,20.179834125764128
AZITHROMYCIN ANHYDROUS,TAMSULOSIN,24,21,0.875,0.9609444821792442,20.179834125764128
AZITHROMYCIN ANHYDROUS,TEMAZEPAM,24,21,0.875,0.9609444821792442,20.179834125764128
AZITHROMYCIN ANHYDROUS,VITAMIN C,24,21,0.875,0.9609444821792442,20.179834125764128
BACLOFEN,FOLIC ACID,24,21,0.875,0.9609444821792442,20.179834125764128
CARVEDILOL,GLIMEPIRIDE,24,21,0.875,0.9609444821792442,20.179834125764128
CEPHALEXIN,DULOXETINE,24,21,0.875,0.9609444821792442,20.179834125764128
CYMBALTA,VITAMIN B12,24,21,0.875,0.9609444821792442,20.179834125764128
DEXAMETHASONE,FAMOTIDINE,24,21,0.875,0.9609444821792442,20.179834125764128
DIAZEPAM,MIRTAZAPINE,24,21,0.875,0.9609444821792442,20.179834125764128
DICLOFENAC,ORENCIA,24,21,0.875,0.9609444821792442,20.179834125764128
DICYCLOMINE,PREDNISONE,24,21,0.875,0.9609444821792442,20.179834125764128
DOXYCYCLINE,FISH OIL,24,21,0.875,0.9609444821792442,20.179834125764128
ESCITALOPRAM,OMEPRAZOLE,24,21,0.875,0.9609444821792442,20.179834125764128
FAMOTIDINE,FLUTICASONE,24,21,0.875,0.9609444821792442,20.179834125764128
FENTANYL,LISINOPRIL,24,21,0.875,0.9609444821792442,20.179834125764128
FLUTICASONE,POTASSIUM CHLORIDE,24,21,0.875,0.9609444821792442,20.179834125764128
FLUTICASONE PROPIONATE,NEXIUM,24,21,0.875,0.9609444821792442,20.179834125764128
GABAPENTIN,QUETIAPINE,24,21,0.875,0.9609444821792442,20.179834125764128
GABAPENTIN,SULFASALAZINE,24,21,0.875,0.9609444821792442,20.179834125764128
IBUPROFEN,VENLAFAXINE,24,21,0.875,0.9609444821792442,20.179834125764128
IBUPROFEN,VERAPAMIL,24,21,0.875,0.9609444821792442,20.179834125764128
IRON,PREDNISONE,24,21,0.875,0.9609444821792442,20.179834125764128
LASIX,LEVOTHYROXINE,24,21,0.875,0.9609444821792442,20.179834125764128
LEVOTHYROXINE,MONTELUKAST,24,21,0.875,0.9609444821792442,20.179834125764128
LIPITOR,VITAMIN D,24,21,0.875,0.9609444821792442,20.179834125764128
NORCO,ONDANSETRON,24,21,0.875,0.9609444821792442,20.179834125764128
NORVASC,SIMVASTATIN,24,21,0.875,0.9609444821792442,20.179834125764128
POTASSIUM CHLORIDE,PRAVASTATIN,24,21,0.875,0.9609444821792442,20.179834125764128
PREDNISONE,SODIUM CHLORIDE,24,21,0.875,0.9609444821792442,20.179834125764128
SIMVASTATIN,TIZANIDINE,24,21,0.875,0.9609444821792442,20.179834125764128
TAMSULOSIN,TRAMADOL,24,21,0.875,0.9609444821792442,20.179834125764128
TRAMADOL,ZYRTEC,24,21,0.875,0.9609444821792442,20.179834125764128
WELLBUTRIN,XYREM,24,21,0.875,0.9609444821792442,20.179834125764128
ACYCLOVIR,VITAMIN D3,29,23,0.7931034482758621,0.8710038656205958,20.033088909273705
FOLIC ACID,MELOXICAM,29,23,0.7931034482758621,0.8710038656205958,20.033088909273705
MELOXICAM,VITAMIN D3,40,27,0.675,0.7413000291097027,20.015100785961977
ACETAMINOPHEN,BENZONATATE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ACETAMINOPHEN,EMPAGLIFLOZIN,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ACETAMINOPHEN,REMICADE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ACETAMINOPHEN,ZOFRAN,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ADVAIR HFA,ALBUTEROL,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ALLOPURINOL,LEVOTHYROXINE SODIUM,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ALLOPURINOL,TYLENOL,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ALPRAZOLAM,AMLODIPINE BESYLATE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
AMITRIPTYLINE,DICLOFENAC,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
AMITRIPTYLINE,METOPROLOL,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
AMLODIPINE,LEVEMIR,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
AMLODIPINE,TIZANIDINE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ASPIRIN,CHLORTHALIDONE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ATENOLOL,LEVOTHYROXINE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ATORVASTATIN,SYMBICORT,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
AZITHROMYCIN ANHYDROUS,ESTRADIOL,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
AZITHROMYCIN ANHYDROUS,LINEZOLID,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
AZITHROMYCIN ANHYDROUS,ZOLPIDEM TARTRATE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
BISOPROLOL,GABAPENTIN,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
BUSPIRONE,OMEPRAZOLE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
CARVEDILOL,NITROGLYCERIN,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
CEPHALEXIN,HYDROCODONE/ACETAMINOPHEN,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
CHOLECALCIFEROL,FUROSEMIDE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
CIPROFLOXACIN,OSELTAMIVIR,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
CIPROFLOXACIN,TIZANIDINE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
CLARITIN,PRILOSEC,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
CLOPIDOGREL,HYDROCHLOROTHIAZIDE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
CLOTRIMAZOLE,FLUCONAZOLE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
DIAZEPAM,DICLOFENAC,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
DILTIAZEM,PRILOSEC,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
EMPAGLIFLOZIN,INSULIN ASPART,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
FENTANYL,OMEPRAZOLE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
FINASTERIDE,FUROSEMIDE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
GABAPENTIN,HYDROCODONE-ACETAMINOPHEN,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
GABAPENTIN,SPIRIVA,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
HYDROCODONE BITARTRATE AND ACETAMINOPHEN,OXYCODONE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
LAMOTRIGINE,OMEPRAZOLE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
LANTUS,SPIRONOLACTONE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
LANTUS,TYLENOL,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
LASIX,TYLENOL,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
LEVEMIR,LOSARTAN,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
LIPITOR,LORAZEPAM,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
LYRICA,METHYLPREDNISOLONE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
LYRICA,TOPIRAMATE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
MAGNESIUM OXIDE,PRILOSEC,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
METOCLOPRAMIDE,POTASSIUM CHLORIDE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
METOPROLOL SUCCINATE,PREDNISONE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
METOPROLOL TARTRATE,VITAMIN D3,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
MIRALAX,TYLENOL,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
MUCINEX,NEXIUM,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
NAPROXEN,RITUXAN,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
NAPROXEN,VENLAFAXINE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
NEXIUM,TRAMADOL HCL,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
NUVIGIL,OMEPRAZOLE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ONDANSETRON,PREDNISOLONE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
OXYCONTIN,PREDNISONE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
PANTOPRAZOLE,SINGULAIR,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
PANTOPRAZOLE,SYMBICORT,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
TIZANIDINE,TRAZODONE,22,20,0.9090909090909091,0.9983838775888252,19.967677551776504
ACETAMINOPHEN,LEVEMIR,20,19,0.95,1.0433111520803222,19.82291188952612
ACETAMINOPHEN,POLYETHYLENE GLYCOL,20,19,0.95,1.0433111520803222,19.82291188952612
ACETYLSALICYLIC ACID,GLICLAZIDE,20,19,0.95,1.0433111520803222,19.82291188952612
ACETYLSALICYLIC ACID,METFORMIN HYDROCHLORIDE,20,19,0.95,1.0433111520803222,19.82291188952612
ACETYLSALICYLIC ACID,RANITIDINE,20,19,0.95,1.0433111520803222,19.82291188952612
ACYCLOVIR,PROTONIX,20,19,0.95,1.0433111520803222,19.82291188952612
ALBUTEROL,HYDROCODONE,20,19,0.95,1.0433111520803222,19.82291188952612
ALLOPURINOL,DULOXETINE,20,19,0.95,1.0433111520803222,19.82291188952612
ALLOPURINOL,FENOFIBRATE,20,19,0.95,1.0433111520803222,19.82291188952612
ALLOPURINOL,GLICLAZIDE,20,19,0.95,1.0433111520803222,19.82291188952612
ALLOPURINOL,METOLAZONE,20,19,0.95,1.0433111520803222,19.82291188952612
ALPRAZOLAM,LEVAQUIN,20,19,0.95,1.0433111520803222,19.82291188952612
ALPRAZOLAM,LIPITOR,20,19,0.95,1.0433111520803222,19.82291188952612
AMITRIPTYLINE,HYDROCODONE,20,19,0.95,1.0433111520803222,19.82291188952612
AMITRIPTYLINE,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,20,19,0.95,1.0433111520803222,19.82291188952612
AMLODIPINE,CETIRIZINE,20,19,0.95,1.0433111520803222,19.82291188952612
AMLODIPINE,COREG,20,19,0.95,1.0433111520803222,19.82291188952612
AMLODIPINE BESYLATE,LEVOTHYROXINE,20,19,0.95,1.0433111520803222,19.82291188952612
AMOXICILLIN,MIRTAZAPINE,20,19,0.95,1.0433111520803222,19.82291188952612
AMOXICILLIN,MUPIROCIN,20,19,0.95,1.0433111520803222,19.82291188952612
AMOXICILLIN,RAMIPRIL,20,19,0.95,1.0433111520803222,19.82291188952612
AMOXICILLIN,SYMBICORT,20,19,0.95,1.0433111520803222,19.82291188952612
APIXABAN,PANTOPRAZOLE,20,19,0.95,1.0433111520803222,19.82291188952612
ASPIRIN,INSULIN GLARGINE,20,19,0.95,1.0433111520803222,19.82291188952612
ASPIRIN,IPRATROPIUM,20,19,0.95,1.0433111520803222,19.82291188952612
ASPIRIN /00002701/,PREVACID,20,19,0.95,1.0433111520803222,19.82291188952612
ATIVAN,ZOFRAN,20,19,0.95,1.0433111520803222,19.82291188952612
ATORVASTATIN,BENDROFLUMETHIAZIDE,20,19,0.95,1.0433111520803222,19.82291188952612
ATORVASTATIN,ISOSORBIDE MONONITRATE,20,19,0.95,1.0433111520803222,19.82291188952612
ATORVASTATIN,NYSTATIN,20,19,0.95,1.0433111520803222,19.82291188952612
BYSTOLIC,NEXIUM,20,19,0.95,1.0433111520803222,19.82291188952612
CARVEDILOL,HYDROXYZINE,20,19,0.95,1.0433111520803222,19.82291188952612
CARVEDILOL,METOLAZONE,20,19,0.95,1.0433111520803222,19.82291188952612
CAYSTON,CREON,20,19,0.95,1.0433111520803222,19.82291188952612
CELEBREX,OXYCODONE,20,19,0.95,1.0433111520803222,19.82291188952612
CEPHALEXIN,TOPIRAMATE,20,19,0.95,1.0433111520803222,19.82291188952612
CEPHALEXIN,VALSARTAN,20,19,0.95,1.0433111520803222,19.82291188952612
CEPHALEXIN,ZETIA,20,19,0.95,1.0433111520803222,19.82291188952612
CETIRIZINE,FUROSEMIDE,20,19,0.95,1.0433111520803222,19.82291188952612
CETIRIZINE,RANITIDINE,20,19,0.95,1.0433111520803222,19.82291188952612
CETRIZINE,PRILOSEC,20,19,0.95,1.0433111520803222,19.82291188952612
CIPROFLOXACIN,GLIMEPIRIDE,20,19,0.95,1.0433111520803222,19.82291188952612
CITALOPRAM,FOLIC ACID,20,19,0.95,1.0433111520803222,19.82291188952612
CITALOPRAM,RAMIPRIL,20,19,0.95,1.0433111520803222,19.82291188952612
CLOTRIMAZOLE,RANITIDINE,20,19,0.95,1.0433111520803222,19.82291188952612
COLCRYS,NEXIUM,20,19,0.95,1.0433111520803222,19.82291188952612
COREG,GLIPIZIDE,20,19,0.95,1.0433111520803222,19.82291188952612
CRESTOR,FERROUS SULFATE,20,19,0.95,1.0433111520803222,19.82291188952612
CRESTOR,GLIMEPIRIDE,20,19,0.95,1.0433111520803222,19.82291188952612
CRESTOR,HUMALOG,20,19,0.95,1.0433111520803222,19.82291188952612
CRESTOR,HYDRALAZINE,20,19,0.95,1.0433111520803222,19.82291188952612
CYMBALTA,DEXILANT,20,19,0.95,1.0433111520803222,19.82291188952612
CYMBALTA,DOXYCYCLINE,20,19,0.95,1.0433111520803222,19.82291188952612
DICLOFENAC,DICLOFENAC SODIUM,20,19,0.95,1.0433111520803222,19.82291188952612
DICYCLOMINE,GABAPENTIN,20,19,0.95,1.0433111520803222,19.82291188952612
DULOXETINE,IBUPROFEN,20,19,0.95,1.0433111520803222,19.82291188952612
EMPAGLIFLOZIN,FENOFIBRATE,20,19,0.95,1.0433111520803222,19.82291188952612
ESCITALOPRAM,ZOLPIDEM,20,19,0.95,1.0433111520803222,19.82291188952612
FENTANYL,LIDOCAINE,20,19,0.95,1.0433111520803222,19.82291188952612
FERROUS SULFATE,HYDRALAZINE,20,19,0.95,1.0433111520803222,19.82291188952612
FISH OIL,RANITIDINE,20,19,0.95,1.0433111520803222,19.82291188952612
FUROSEMIDE,HUMULIN NOS,20,19,0.95,1.0433111520803222,19.82291188952612
GABAPENTIN,KLOR-CON,20,19,0.95,1.0433111520803222,19.82291188952612
GLIMEPIRIDE,IBUPROFEN,20,19,0.95,1.0433111520803222,19.82291188952612
GLIPIZIDE,NITROGLYCERIN,20,19,0.95,1.0433111520803222,19.82291188952612
GLIPIZIDE,SYNTHROID,20,19,0.95,1.0433111520803222,19.82291188952612
HYDRALAZINE,HYDROCODONE,20,19,0.95,1.0433111520803222,19.82291188952612
HYDROCHLOROTHIAZIDE,METFORMIN HYDROCHLORIDE,20,19,0.95,1.0433111520803222,19.82291188952612
HYDROCHLOROTHIAZIDE,POTASSIUM,20,19,0.95,1.0433111520803222,19.82291188952612
HYDROCODONE,METRONIDAZOLE,20,19,0.95,1.0433111520803222,19.82291188952612
HYDROCODONE,ZANTAC,20,19,0.95,1.0433111520803222,19.82291188952612
HYDROCODONE BITARTRATE AND ACETAMINOPHEN,JANUVIA,20,19,0.95,1.0433111520803222,19.82291188952612
HYDROCORTISONE,IBUPROFEN,20,19,0.95,1.0433111520803222,19.82291188952612
HYOSCYAMINE,PREDNISONE,20,19,0.95,1.0433111520803222,19.82291188952612
IBUPROFEN,INDOMETHACIN,20,19,0.95,1.0433111520803222,19.82291188952612
IBUPROFEN,QUETIAPINE,20,19,0.95,1.0433111520803222,19.82291188952612
ISOSORBIDE,LISINOPRIL,20,19,0.95,1.0433111520803222,19.82291188952612
ISOSORBIDE MONONITRATE,NITROSTAT,20,19,0.95,1.0433111520803222,19.82291188952612
LANTUS,LASIX,20,19,0.95,1.0433111520803222,19.82291188952612
LASIX,SIMVASTATIN,20,19,0.95,1.0433111520803222,19.82291188952612
LEVOTHYROXINE,PROPRANOLOL,20,19,0.95,1.0433111520803222,19.82291188952612
LIDOCAINE,RANITIDINE,20,19,0.95,1.0433111520803222,19.82291188952612
LISINOPRIL,VOLTAREN,20,19,0.95,1.0433111520803222,19.82291188952612
LORAZEPAM,TEMAZEPAM,20,19,0.95,1.0433111520803222,19.82291188952612
LOSARTAN,PEPCID,20,19,0.95,1.0433111520803222,19.82291188952612
LOSARTAN POTASSIUM,NEXIUM,20,19,0.95,1.0433111520803222,19.82291188952612
MAGNESIUM,OXYCODONE,20,19,0.95,1.0433111520803222,19.82291188952612
METHOTREXATE,METHOTREXATE SODIUM,20,19,0.95,1.0433111520803222,19.82291188952612
METOCLOPRAMIDE,OXYCODONE,20,19,0.95,1.0433111520803222,19.82291188952612
METRONIDAZOLE,SIMVASTATIN,20,19,0.95,1.0433111520803222,19.82291188952612
MORPHINE,PROTONIX,20,19,0.95,1.0433111520803222,19.82291188952612
NAPROXEN,PREDNISOLONE,20,19,0.95,1.0433111520803222,19.82291188952612
NEXIUM,VITAMIN E,20,19,0.95,1.0433111520803222,19.82291188952612
PLAVIX,VITAMIN D3,20,19,0.95,1.0433111520803222,19.82291188952612
PRAVASTATIN,TYLENOL,20,19,0.95,1.0433111520803222,19.82291188952612
PREDNISONE,STELARA,20,19,0.95,1.0433111520803222,19.82291188952612
PREDNISONE,VENLAFAXINE,20,19,0.95,1.0433111520803222,19.82291188952612
PROMETHAZINE,SUCRALFATE,20,19,0.95,1.0433111520803222,19.82291188952612
PROMETHAZINE,VITAMIN D,20,19,0.95,1.0433111520803222,19.82291188952612
PROTONIX,SINGULAIR,20,19,0.95,1.0433111520803222,19.82291188952612
SIMVASTATIN,SULFAMETHOXAZOLE,20,19,0.95,1.0433111520803222,19.82291188952612
SODIUM CHLORIDE,ZENPEP,20,19,0.95,1.0433111520803222,19.82291188952612
SPIRONOLACTONE,VITAMIN D3,20,19,0.95,1.0433111520803222,19.82291188952612
TRAZODONE,ZANTAC,20,19,0.95,1.0433111520803222,19.82291188952612
VITAMIN B12,XYREM,20,19,0.95,1.0433111520803222,19.82291188952612
ELIQUIS,REVLIMID,32,24,0.75,0.8236666990107808,19.768000776258738
ACETAMINOPHEN,CALCIUM CARBONATE,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
ACETAMINOPHEN,MAGNESIUM,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
ASPIRIN,MECLIZINE,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
AZITHROMYCIN ANHYDROUS,FISH OIL,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
CIPROFLOXACIN,ERYTHROMYCIN,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
CLONAZEPAM,HYDROCHLOROTHIAZIDE,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
CYANOCOBALAMIN,VITAMIN D3,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
DIAZEPAM,VITAMIN D3,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
DICLOFENAC,VENLAFAXINE,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
DOXYCYCLINE,LORAZEPAM,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
DULOXETINE,ONDANSETRON,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
ESCITALOPRAM,LISINOPRIL,27,22,0.8148148148148148,0.8948477717647988,19.686650978825572
